NUVA,NUVA label,IsAbstract,CIP,CIP label,Best,Blur,Equiv
VAC0521,FLUENZ TETRA,False,CIP-3400927937439,FLUENZ TETRA,True,1,5
VAC0521,FLUENZ TETRA,False,CIP-3400927937668,FLUENZ TETRA,True,1,5
VAC0521,FLUENZ TETRA,False,CIP-3400928099853,FLUENZ TETRA,True,1,5
VAC0521,FLUENZ TETRA,False,CIP-3400930011171,FLUENZ TETRA,True,1,5
VAC0521,FLUENZ TETRA,False,CIP-3400930011188,FLUENZ TETRA,True,1,5
VAC0523,GARDASIL 9,False,CIP-3400930056196,GARDASIL 9,True,1,3
VAC0523,GARDASIL 9,False,CIP-3400930056202,GARDASIL 9,True,1,3
VAC0523,GARDASIL 9,False,CIP-3400955020011,GARDASIL 9,True,1,3
VAC0524,TEVAX,False,,,,,
VAC0525,INFANRIX PENTA,False,,,,,
VAC0526,HECOLIN,False,,,,,
VAC0527,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,False,CIP-3400959001061,VACCIN DIPHTERIQUE ET TETANIQUE ADSORBE,True,1,1
VAC0528,MOSQUIRIX,False,,,,,
VAC0529,IMOVAX TETANO,False,,,,,
VAC0530,TETANOL PUR,False,,,,,
VAC0531,TETANOS ADSORBE MERIEUX,False,,,,,
VAC0532,TETANUS VACCIN,False,,,,,
VAC0534,MENJUGATE 10 µg,False,CIP-3400930016831,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400930016855,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400930016862,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400930017609,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400930017616,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400930017623,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400935946904,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400935947093,MENJUGATE 10 µg,True,1,9
VAC0534,MENJUGATE 10 µg,False,CIP-3400935947154,MENJUGATE 10 µg,True,1,9
VAC0535,VAXELIS,False,CIP-3400930079775,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400930079782,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400930079799,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400955028345,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400955028369,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400955028376,VAXELIS,True,1,7
VAC0535,VAXELIS,False,CIP-3400955028383,VAXELIS,True,1,7
VAC0538,VACCIN BCG BIOMED-LUBLIN,False,,,,,
VAC0539,DENGVAXIA,False,CIP-3400930198599,DENGVAXIA,True,1,4
VAC0539,DENGVAXIA,False,CIP-3400930198605,DENGVAXIA,True,1,4
VAC0539,DENGVAXIA,False,CIP-3400930198643,DENGVAXIA,True,1,4
VAC0539,DENGVAXIA,False,CIP-3400930198650,DENGVAXIA,True,1,4
VAC0540,IPAD T,False,,,,,
VAC0541,BOOSTRIX,False,CIP-3400930195123,BOOSTRIX,True,1,2
VAC0541,BOOSTRIX,False,CIP-3400930195130,BOOSTRIX,True,1,2
VAC0542,Vaccin D.T.P. Pasteur,False,CIP-3400931921356,Vaccin D.T.P. Pasteur,True,1,4
VAC0542,Vaccin D.T.P. Pasteur,False,CIP-3400955212355,Vaccin D.T.P. Pasteur,True,1,4
VAC0542,Vaccin D.T.P. Pasteur,False,CIP-3400955212416,Vaccin D.T.P. Pasteur,True,1,4
VAC0542,Vaccin D.T.P. Pasteur,False,CIP-3400955589655,Vaccin D.T.P. Pasteur,True,1,4
VAC0543,HEXAXIM,False,,,,,
VAC0544,TETRAXIM,False,CIP-3400930280188,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400930280195,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400934782398,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400934782459,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400934782510,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400934822292,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400935966773,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400935966834,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400936875173,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400936875234,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400939189680,TETRAXIM,True,1,12
VAC0544,TETRAXIM,False,CIP-3400939189741,TETRAXIM,True,1,12
VAC0545,EUVAX B 20 µg,False,,,,,
VAC0546,DULTAVAX,False,CIP-3400930280249,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400930280256,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400935259509,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400935259677,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400935259738,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400936875463,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400936875524,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400936875692,DULTAVAX,True,1,9
VAC0546,DULTAVAX,False,CIP-3400936875753,DULTAVAX,True,1,9
VAC0549,"dTIPV - Diphtheria-Tetanus-Polio, low dose, unspecified",True,,,,,
VAC0550,"Measles-Rubella vaccine, unspecified",True,,,,,
VAC0551,"DTaPIPV vaccine, standard dose, unspecified",True,,,,,
VAC0552,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,,,,,
VAC0553,"Pentavalent DTwPHibIPV vaccine, unspecified",True,,,,,
VAC0554,PEDIACEL,False,CIP-3400949961894,PEDIACEL,True,1,5
VAC0554,PEDIACEL,False,CIP-3400949961955,PEDIACEL,True,1,5
VAC0554,PEDIACEL,False,CIP-3400949962037,PEDIACEL,True,1,5
VAC0554,PEDIACEL,False,CIP-3400949962266,PEDIACEL,True,1,5
VAC0554,PEDIACEL,False,CIP-3400949962327,PEDIACEL,True,1,5
VAC0555,COMBACT-HIB,False,,,,,
VAC0556,MENITORIX,False,,,,,
VAC0560,VAXIGRIPTETRA,False,CIP-3400928099761,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400928099877,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067727,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067734,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067741,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067758,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067772,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930067789,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930199299,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930296769,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400930296776,VAXIGRIPTETRA,True,1,12
VAC0560,VAXIGRIPTETRA,False,CIP-3400959000460,VAXIGRIPTETRA,True,1,12
VAC0561,IMOJEV,False,,,,,
VAC0562,INFLUVAC TETRA,False,CIP-3400930117712,INFLUVAC TETRA,True,1,4
VAC0562,INFLUVAC TETRA,False,CIP-3400930117729,INFLUVAC TETRA,True,1,4
VAC0562,INFLUVAC TETRA,False,CIP-3400955043522,INFLUVAC TETRA,True,1,4
VAC0562,INFLUVAC TETRA,False,CIP-3400955043539,INFLUVAC TETRA,True,1,4
VAC0563,ALPHA-RIX-TETRA,False,,,,,
VAC0566,PNEUMOCOCCAL POLYSACCHARIDE VACCINE MSD,False,CIP-3400959118356,PNEUMOCOCCAL POLYSACCHARIDE VACCINE MSD,True,1,1
VAC0567,SHINGRIX,False,CIP-3400930141861,SHINGRIX,True,1,2
VAC0567,SHINGRIX,False,CIP-3400955053361,SHINGRIX,True,1,2
VAC0568,BOOSTRIX-POLIO,False,,,,,
VAC0569,INFANRIX-IPV,False,,,,,
VAC0570,HIBERIX,False,CIP-3400934377082,HIBERIX,True,1,2
VAC0570,HIBERIX,False,CIP-3400934377143,HIBERIX,True,1,2
VAC0573,AGRIFLU,False,,,,,
VAC0574,Td POLIO ADSORBED,False,,,,,
VAC0575,FSME-IMMUN,False,,,,,
VAC0576,FLUVIRAL,False,,,,,
VAC0577,TRIPACEL HYBRID,False,,,,,
VAC0578,INFANRIX-HIB,False,,,,,
VAC0579,CLAIRYG 50 mg/mL,False,CIP-3400957618674,CLAIRYG 50 mg/mL,True,1,5
VAC0579,CLAIRYG 50 mg/mL,False,CIP-3400957618735,CLAIRYG 50 mg/mL,True,1,5
VAC0579,CLAIRYG 50 mg/mL,False,CIP-3400957618964,CLAIRYG 50 mg/mL,True,1,5
VAC0579,CLAIRYG 50 mg/mL,False,CIP-3400957619046,CLAIRYG 50 mg/mL,True,1,5
VAC0579,CLAIRYG 50 mg/mL,False,CIP-3400957619107,CLAIRYG 50 mg/mL,True,1,5
VAC0580,CLAIRYG,False,,,,,
VAC0582,TRUMENBA,False,CIP-3400930096376,TRUMENBA,True,1,1
VAC0585,"TdapIPV - Diphtheria-Tetanus-Pertussis-Polio vaccine, low dose, unspecified",True,,,,,
VAC0586,ERVEBO,False,CIP-3400955070689,ERVEBO,True,1,1
VAC0590,VACCIN BCG AJVACCINES,False,CIP-3400936466074,VACCIN BCG AJVACCINES,True,1,4
VAC0590,VACCIN BCG AJVACCINES,False,CIP-3400936466135,VACCIN BCG AJVACCINES,True,1,4
VAC0590,VACCIN BCG AJVACCINES,False,CIP-3400936466364,VACCIN BCG AJVACCINES,True,1,4
VAC0590,VACCIN BCG AJVACCINES,False,CIP-3400936466425,VACCIN BCG AJVACCINES,True,1,4
VAC0591,VIVAXIM,False,CIP-3400936121171,VIVAXIM,True,1,4
VAC0591,VIVAXIM,False,CIP-3400936121232,VIVAXIM,True,1,4
VAC0591,VIVAXIM,False,CIP-3400936121461,VIVAXIM,True,1,4
VAC0591,VIVAXIM,False,CIP-3400936121522,VIVAXIM,True,1,4
VAC0592,SPEEDA,False,,,,,
VAC0593,VERORAB,False,CIP-3400930152096,VERORAB,True,1,6
VAC0593,VERORAB,False,CIP-3400930265628,VERORAB,True,1,6
VAC0593,VERORAB,False,CIP-3400933660499,VERORAB,True,1,6
VAC0593,VERORAB,False,CIP-3400933660550,VERORAB,True,1,6
VAC0593,VERORAB,False,CIP-3400933660611,VERORAB,True,1,6
VAC0593,VERORAB,False,CIP-3400935881236,VERORAB,True,1,6
VAC0594,MENQUADFI,False,CIP-3400930221877,MENQUADFI,True,1,3
VAC0594,MENQUADFI,False,CIP-3400930221884,MENQUADFI,True,1,3
VAC0594,MENQUADFI,False,CIP-3400930244210,MENQUADFI,True,1,3
VAC0595,FLUCELVAX TETRA,False,CIP-3400930176603,FLUCELVAX TETRA,True,1,4
VAC0595,FLUCELVAX TETRA,False,CIP-3400930176610,FLUCELVAX TETRA,True,1,4
VAC0595,FLUCELVAX TETRA,False,CIP-3400930283530,FLUCELVAX TETRA,True,1,4
VAC0595,FLUCELVAX TETRA,False,CIP-3400930283547,FLUCELVAX TETRA,True,1,4
VAC0596,"DTaPHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0598,"DTwPHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0599,"DTPerHibHepB pentavalent vaccine, unspecified",True,,,,,
VAC0600,"OPV bivalent 1-3, unspecified",True,,,,,
VAC0601,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,,,,,
VAC0602,"DTaP - Diphtheria-Tetanus-Pertussis vaccine, standard dose, unspecified",True,,,,,
VAC0603,COMVAC3,False,,,,,
VAC0610,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,,,,,
VAC0611,SHAN-5,False,,,,,
VAC0612,DTP-vax FINLAY,False,,,,,
VAC0613,BORYUNG DTap VACCINE,False,,,,,
VAC0614,TDAPBOOSTER AJ VACCINES,False,,,,,
VAC0615,VACCIN T.P. PASTEUR,False,CIP-3400931867265,VACCIN T.P. PASTEUR,True,1,4
VAC0615,VACCIN T.P. PASTEUR,False,CIP-3400955206781,VACCIN T.P. PASTEUR,True,1,4
VAC0615,VACCIN T.P. PASTEUR,False,CIP-3400955589426,VACCIN T.P. PASTEUR,True,1,4
VAC0615,VACCIN T.P. PASTEUR,False,CIP-3400955589594,VACCIN T.P. PASTEUR,True,1,4
VAC0620,IXCHIQ,False,CIP-3400930296448,IXCHIQ,True,1,1
VAC0621,MENC VACCINE FUNED,False,,,,,
VAC0622,EOLARIX,False,,,,,
VAC0623,"Measles-mumps vaccine, unspecified",True,,,,,
VAC0624,M-M-Vax,False,,,,,
VAC0625,MORATEN,False,,,,,
VAC0626,MoRu Viraten,False,,,,,
VAC0627,MORUMAN,False,,,,,
VAC0628,Immravax,False,,,,,
VAC0631,MENINVACTKIT,False,CIP-3400937082549,MENINVACTKIT,True,1,3
VAC0631,MENINVACTKIT,False,CIP-3400937082600,MENINVACTKIT,True,1,3
VAC0631,MENINVACTKIT,False,CIP-3400937082778,MENINVACTKIT,True,1,3
VAC0632,OPVERO,False,CIP-3400936367968,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368040,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368101,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368279,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368330,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368569,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368620,OPVERO,True,1,8
VAC0632,OPVERO,False,CIP-3400936368798,OPVERO,True,1,8
VAC0633,ZABDENO,False,CIP-3400955076698,ZABDENO,True,1,1
VAC0634,MVABEA,False,CIP-3400955076704,MVABEA,True,1,1
VAC0635,PREFLUCEL,False,,,,,
VAC0636,FLUMIST QUADRIVALENT,False,,,,,
VAC0637,IPAD DT,False,,,,,
VAC0638,IPAD POLIO,False,,,,,
VAC0639,ADACEL POLIO,False,,,,,
VAC0640,TRITANRIX HepB+Hib,False,,,,,
VAC0641,GLOBORIX,False,,,,,
VAC0642,FLUZONE HIGH-DOSE QUADRIVALENT,False,,,,,
VAC0643,"Meningococcal ACWY conjugate vaccine, unspecified",True,,,,,
VAC0644,QDENGA,False,CIP-3400930266274,QDENGA,True,1,3
VAC0644,QDENGA,False,CIP-3400930266281,QDENGA,True,1,3
VAC0644,QDENGA,False,CIP-3400930266458,QDENGA,True,1,3
VAC0645,IMMU ORR,False,CIP-3400933647605,IMMU ORR,True,1,3
VAC0645,IMMU ORR,False,CIP-3400933673567,IMMU ORR,True,1,3
VAC0645,IMMU ORR,False,CIP-3400935965134,IMMU ORR,True,1,3
VAC0646,CECOLIN,False,,,,,
VAC0647,ROTASIIL,False,,,,,
VAC0648,"COVID-19 vaccine, unspecified",True,,,,,
VAC0649,EFLUELDA TETRA,False,CIP-3400930205372,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930205389,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930205396,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930205402,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930205419,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930205426,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930288818,EFLUELDA TETRA,True,1,8
VAC0649,EFLUELDA TETRA,False,CIP-3400930288825,EFLUELDA TETRA,True,1,8
VAC0650,VAXZEVRIA ASTRAZENECA,False,CIP-3400928099822,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0650,VAXZEVRIA ASTRAZENECA,False,CIP-3400930222249,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0650,VAXZEVRIA ASTRAZENECA,False,CIP-3400930222256,VAXZEVRIA ASTRAZENECA,True,1,3
VAC0651,CORONAVAC COVID-19 VACCINE,False,,,,,
VAC0652,CONVIDECIA,False,,,,,
VAC0653,"Hepatitis A + Hepatitis B vaccine Child, unspecified",True,,,,,
VAC0654,"Hepatitis A + Hepatitis B vaccine Adult, unspecified",True,,,,,
VAC0655,"Diphtheria vaccine, unspecified",True,,,,,
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CIP-3400928099778,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0656,"SPIKEVAX 0,2 mg/mL MODERNA",False,CIP-3400930219553,"SPIKEVAX 0,2 mg/mL MODERNA",True,1,2
VAC0657,SINOPHARM WUHAN COVID-19 VACCINE,False,,,,,
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CIP-3400928099631,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,5
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CIP-3400928099747,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,5
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CIP-3400930218662,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,5
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CIP-3400930243411,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,5
VAC0658,COMIRNATY 30 µg BIONTECH-PFIZER,False,CIP-3400930243428,COMIRNATY 30 µg BIONTECH-PFIZER,True,1,5
VAC0659,ZIFIVAX ANHUI COVID-19 VACCINE,False,,,,,
VAC0660,CHINESE-IMB-INACTIVATED-COVID,False,,,,,
VAC0661,INOVIO-DNA-COVID,False,,,,,
VAC0662,OSAKA-DNA-COVID / AG0301-COVID19,False,,,,,
VAC0663,CADILA-DNA-COVID,False,,,,,
VAC0664,GX-19-DNA-Covid,False,,,,,
VAC0665,COVAXIN BHARAT BIOTECH COVID-19 VACCINE,False,,,,,
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CIP-3400928099785,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CIP-3400930222232,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0666,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),False,CIP-3400930227015,JCOVDEN (ancien nom : JANSSEN COVID-19 VACCINE),True,1,3
VAC0667,NUVAXOVID,False,CIP-3400928099648,NUVAXOVID,True,1,5
VAC0667,NUVAXOVID,False,CIP-3400930245774,NUVAXOVID,True,1,5
VAC0667,NUVAXOVID,False,CIP-3400930271674,NUVAXOVID,True,1,5
VAC0667,NUVAXOVID,False,CIP-3400930275047,NUVAXOVID,True,1,5
VAC0667,NUVAXOVID,False,CIP-3400930275054,NUVAXOVID,True,1,5
VAC0668,KENTUCKY-RBD-COVID,False,,,,,
VAC0669,ARCTURUS-RNA-COVID,False,,,,,
VAC0670,SPOUTNIK V,False,,,,,
VAC0671,CLOVER-SPIKE-SCB-2019-COVID,False,,,,,
VAC0672,VAXINE-SPIKE-COVID,False,,,,,
VAC0673,QUEENSLAND-SPIKE-MF59-COVID,False,,,,,
VAC0674,PASTEUR-MSD MEASLES VECTOR COVID,False,,,,,
VAC0675,IMPERIAL-COLLEGE-RNA-COVID,False,,,,,
VAC0676,CUREVAC-RNA-COVID,False,,,,,
VAC0677,CHINESE-PLA-ARN-Covid,False,,,,,
VAC0678,Medicago-VLP-Covid,False,,,,,
VAC0679,MEDIGEN-S-2P-CpH1018-COVID,False,,,,,
VAC0680,COVILO SINOPHARM COVID-19 VACCINE,False,,,,,
VAC0681,GRAD-COV2 COVID-19 VACCINE REITHERA,False,,,,,
VAC0682,FLUQUADRI,False,,,,,
VAC0683,EpiVacCorona,False,,,,,
VAC0684,QAZVAC,False,,,,,
VAC0685,VIDPREVTYN BETA,False,CIP-3400930264157,VIDPREVTYN BETA,True,1,1
VAC0686,MULTI-PEPTIDE-pVAC-COVID,False,,,,,
VAC0687,UB-612 COVID-19 Vaccine,False,,,,,
VAC0688,INTRANASAL FLU-BASED RBD DelNS1-2019-nCoV-RBD-OPT1 COVID-19 Vaccine,False,,,,,
VAC0689,CHINESE-RECOMBINANT-Sf9-COVID,False,,,,,
VAC0690,CHINESE-AD5-NCOV-COVID,False,,,,,
VAC0691,FINLAY-FR-1,False,,,,,
VAC0692,COVAXX,False,,,,,
VAC0693,VXA-COV2-1-COVID,False,,,,,
VAC0694,LMU-MVA-SARS-2-S-COVID,False,,,,,
VAC0695,RBD-HBsAg-VLPs-Covid,False,,,,,
VAC0696,KCONVAC MINHAI COVID-19 VACCINE,False,,,,,
VAC0697,V590 (COVID-19),False,,,,,
VAC0698,hAd5-COVID-19,False,,,,,
VAC0699,IIBR's RECOMBINANT VSV-DeltaG-spike VACCINE,False,,,,,
VAC0701,BACTRL-SPIKE,False,,,,,
VAC0702,RRBD PRODUCED IN CHO-CELL CHEMICALLY CONJUGATE TO TETANUS TOXOID,False,,,,,
VAC0703,ADJUVANTED PROTEIN SUBUNIT (RBD),False,,,,,
VAC0705,INFLUSPLIT TETRA,False,CIP-3400928099846,INFLUSPLIT TETRA,True,1,1
VAC0706,FLUZONE QUADRIVALENT,False,,,,,
VAC0707,CORONAVIRUS SARS-CoV-2 INACTIVÉ,False,,,,,
VAC0708,CORVAX12,False,,,,,
VAC0709,COVI-VAC,False,,,,,
VAC0710,COVID-19 mRNA VACCINE BNT162b2,False,,,,,
VAC0711,"Typhoid conjugate vaccine, unspecified",True,,,,,
VAC0712,"Typhoid-hepatitis A vaccine, unspecified",True,,,,,
VAC0713,"Typhoid polysaccharide vaccine, unspecified",True,,,,,
VAC0714,"VACCIN CONTRE LA COVID-19 (INACTIVE, AVEC ADJUVANT) VALNEVA",False,,,,,
VAC0715,ERUCOV-VAC,False,,,,,
VAC0716,SARS-COV-2-RBD-FC FUSION PROTEIN,False,,,,,
VAC0717,CIGB-669,False,,,,,
VAC0718,CIGB-66,False,,,,,
VAC0719,NANOCOVAX,False,,,,,
VAC0720,S-268019,False,,,,,
VAC0721,ADIMRSC-2F,False,,,,,
VAC0722,COVIGENIX VAX-001,False,,,,,
VAC0723,GLS-5310,False,,,,,
VAC0724,CHULACOV19,False,,,,,
VAC0725,COH04S1,False,,,,,
VAC0726,ADCOVID,False,,,,,
VAC0727,ADCLD-COV19,False,,,,,
VAC0728,aAPC COVID-19 VACCINE,False,,,,,
VAC0729,LV-SMENP-DC vaccine,False,,,,,
VAC0730,DENDRITIC CELL AV-COVID-19 VACCINE,False,,,,,
VAC0731,DITANRIX,False,,,,,
VAC0732,COVAC-1 - COVAC-2,False,,,,,
VAC0733,HEPLISAV-B,False,,,,,
VAC0734,POLIO BOOSTRIX,False,,,,,
VAC0735,POLIOINFANRIX,False,,,,,
VAC0736,TRIAXIS POLIO,False,,,,,
VAC0737,GBP510,False,,,,,
VAC0739,RAZI COV PARS,False,,,,,
VAC0740,PTX-COVID19-B,False,,,,,
VAC0741,COVID-EVAX,False,,,,,
VAC0742,COVIGEN,False,,,,,
VAC0743,BBV154,False,,,,,
VAC0744,COVID-19 INACTIVATED VACCINE,False,,,,,
VAC0745,MF59 ADJUVANTED SARS-CoV-2 SCLAMP VACCINE,False,,,,,
VAC0752,COVISHIELD,False,,,,,
VAC0753,INACTIVATED SARS-COV-2 VACCINE FAKHRAVAC (MIVAC),False,,,,,
VAC0754,INACTIVATED KOCAK-19 INAKTIF ADJUVANT COVID-19 VACCINE,False,,,,,
VAC0755,ADJUVANTED INACTIVATED VACCINE AGAINST SARS-CoV-2,False,,,,,
VAC0756,MV-014-212,False,,,,,
VAC0757,NBP 2001,False,,,,,
VAC0758,SPFN COVID 19 VACCINE + AFLQ,False,,,,,
VAC0759,EUCORVAC-19,False,,,,,
VAC0760,RECOV,False,,,,,
VAC0761,V-01,False,,,,,
VAC0762,COV2 SAM (LNP) VACCINE,False,,,,,
VAC0763,mRNA-1273.351,False,,,,,
VAC0764,MRT5500,False,,,,,
VAC0765,DS-5670a,False,,,,,
VAC0766,HDT-301,False,,,,,
VAC0767,ChAdV68 SAM-LNP rS-TCE GRITSTONE ONCOLOGY COVID-19 VACCINE,False,,,,,
VAC0768,COVIVAC,False,,,,,
VAC0769,SC-Ad6-1,False,,,,,
VAC0770,NDV-HXP-S,False,,,,,
VAC0771,VBI-2902a,False,,,,,
VAC0772,SARS-CoV-2 VLP Vaccine,False,,,,,
VAC0773,ABNCoV2,False,,,,,
VAC0774,"FSME-IMMUN 0,25 mL",False,,,,,
VAC0775,"DTwPHib, unspecified",True,,,,,
VAC0776,TETRABIK,False,,,,,
VAC0777,ADJUPANRIX,False,,,,,
VAC0778,VAXCHORA,False,CIP-3400930264966,VAXCHORA,True,1,1
VAC0779,BATREVAC,False,CIP-3400935493309,BATREVAC,True,1,4
VAC0779,BATREVAC,False,CIP-3400935493477,BATREVAC,True,1,4
VAC0779,BATREVAC,False,CIP-3400939497563,BATREVAC,True,1,4
VAC0779,BATREVAC,False,CIP-3400939497624,BATREVAC,True,1,4
VAC0780,VAXNEUVANCE,False,CIP-3400930244357,VAXNEUVANCE,True,1,6
VAC0780,VAXNEUVANCE,False,CIP-3400930244364,VAXNEUVANCE,True,1,6
VAC0780,VAXNEUVANCE,False,CIP-3400930244371,VAXNEUVANCE,True,1,6
VAC0780,VAXNEUVANCE,False,CIP-3400930244388,VAXNEUVANCE,True,1,6
VAC0780,VAXNEUVANCE,False,CIP-3400930244395,VAXNEUVANCE,True,1,6
VAC0780,VAXNEUVANCE,False,CIP-3400930244401,VAXNEUVANCE,True,1,6
VAC0781,RABIVAC,False,,,,,
VAC0782,RASILVAX,False,,,,,
VAC0783,R-COVI,False,,,,,
VAC0784,PERTAGEN,False,,,,,
VAC0785,BOOSTAGEN,False,,,,,
VAC0786,PREVNAR 20,False,,,,,
VAC0787,"Diphtheria-Tetanus-Rubella, unspecified",True,,,,,
VAC0788,"Hib-IPV, unspecified",True,,,,,
VAC0789,COMVAC4,False,,,,,
VAC0790,"Diphtheria-Tetanus-Hepatitis B vaccine, unspecified",True,,,,,
VAC0791,"Hexavalent vaccine DTPerHibPHepB - Diphtheria-Tetanus-Pertussis-Polio-Hib-Hepatitis B vaccine, unspecified",True,,,,,
VAC0792,"Diphtheria-Tetanus-Pertussis-Polio-Hepatitis B pentavalent vaccine, unspecified",True,,,,,
VAC0793,TETADIF,False,,,,,
VAC0794,"T-igT, unspecified",True,,,,,
VAC0795,"Acellular pertussis vaccine, unspecified",True,,,,,
VAC0796,"Pertussis vaccine, unspecified",True,,,,,
VAC0797,"Diph-T-aP/ap, unspecified",True,,,,,
VAC0798,"Hib-MeningoC vaccine, unspecified",True,,,,,
VAC0799,"DT-Hib vaccine, unspecified",True,,,,,
VAC0800,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,,,,,
VAC0801,"HepB-Hib, unspecified",True,,,,,
VAC0802,"Monovalent oral polio vaccine - type unknown, unspecified",True,,,,,
VAC0803,Polio Sabin One and Three GSK,False,,,,,
