NUVA,NUVA label,IsAbstract,CVX,CVX label,Best,Blur,Equiv
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,CVX-93,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,3,1
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1222,"Human monoclonal antibody against respiratory syncytial virus (RSV), palivizumab, unspecified",True,CVX-315,"Respiratory Syncytial Virus monoclonal antibody, unspecified",False,,
VAC1223,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,CVX-71,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,2,1
VAC1223,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1223,"Immunoglobulin against respiratory syncytial virus (RSV), unspecified",True,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1224,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,CVX-305,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,2,1
VAC1224,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1224,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1225,"DT-TAB Diphtheria, tetanus, typhoid and paratypoid A and B vaccines, unspecified",True,,,,,
VAC1226,"Combined hepatitis A and B vaccine, pediatric dose, unspecified",True,CVX-104,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC1227,"Recombinant hepatitis B vaccine, pediatric dose, unspecified",True,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",True,8,0
VAC1228,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,CVX-303,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,2,1
VAC1228,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1228,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1229,Vaccine against meningococcal serogroups B (outer membrane vesicle proteins) and C,True,,,,,
VAC1230,"Meningococcal C and anti-Haemophilus influenzae type b vaccine, conjugated with tetanus toxoid, unspecified",True,,,,,
VAC1231,"Pentavalent vaccine DTPaHibHepB- Diphtheria-Tetanus-Pertussis-Hib PRP-Hepatitis B 10μg, unspecified",True,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1231,"Pentavalent vaccine DTPaHibHepB- Diphtheria-Tetanus-Pertussis-Hib PRP-Hepatitis B 10μg, unspecified",True,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1232,"Acellular pertussis vaccine, reduced dose, unspecified",True,CVX-11,"Pertussis vaccine, unspecified",True,16,0
VAC1233,"10-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-177,"10-valent Pneumococcus conjugate vaccine, unspecified",True,2,1
VAC1233,"10-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1233,"10-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1234,"15-valent unconjugated pneumococcal vaccine, unspecified",True,CVX-109,"Pneumococcal vaccine, unspecified",True,8,0
VAC1235,"RIX4414 monovalent rotavirus vaccine, unspecified",True,CVX-119,"RIX4414 monovalent rotavirus vaccine, unspecified",True,2,1
VAC1235,"RIX4414 monovalent rotavirus vaccine, unspecified",True,CVX-122,"Rotavirus vaccine, unspecified",False,,
VAC1236,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, Omicron subvariant XBB.1.5, unspecified",True,CVX-211,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,7,0
VAC1236,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, Omicron subvariant XBB.1.5, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1236,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, Omicron subvariant XBB.1.5, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1237,"Pre-erythrocytic malaria vaccine, unspecified",True,CVX-67,"Malaria vaccine, unspecified",True,4,0
VAC1238,"Vaccine against hepatitis B and malaria, unspecified",True,,,,,
VAC1239,"15-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-215,"15-valent Pneumococcus conjugate vaccine, unspecified",True,2,1
VAC1239,"15-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1239,"15-valent Pneumococcus conjugate vaccine, unspecified",True,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1240,"4-component meningococcal B vaccine, unspecified",True,CVX-163,"4-component meningococcal B vaccine, unspecified",True,2,1
VAC1240,"4-component meningococcal B vaccine, unspecified",True,CVX-162,"Multicomponent meningococcal B vaccine, unspecified",False,,
VAC1240,"4-component meningococcal B vaccine, unspecified",True,CVX-164,"Meningococcal B vaccine, unspecified",False,,
VAC1241,"Shingles vaccine, varicella-zoster virus (VZV) surface glycoprotein E (gE), unspecified",True,CVX-188,"Shingles vaccine, unspecified",True,3,0
VAC1242,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 25 micrograms",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1242,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 25 micrograms",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1243,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 50 micrograms",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1243,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 50 micrograms",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1244,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 30 micrograms",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1244,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, 30 micrograms",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1245,"ABCWY meningococcal vaccine, unspecified",True,CVX-316,"ABCWY meningococcal vaccine, unspecified",True,2,1
VAC1245,"ABCWY meningococcal vaccine, unspecified",True,CVX-328,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",False,,
VAC1246,VACCIN COVID-GRIPPE ARN MRNA-1083,False,,,,,
VAC1247,"Hepatitis A vaccine, unspecified",True,,,,,
VAC1248,"Influenza/Covid 19 mRNA vaccine, unspecified",True,,,,,
VAC1249,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,CVX-144,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,2,1
VAC1249,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1249,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",True,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1250,EUVICHOL-S,False,CVX-173,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1250,EUVICHOL-S,False,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1251,EUVICHOL-PLUS,False,CVX-173,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1251,EUVICHOL-PLUS,False,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1252,JE-CV,False,CVX-129,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1252,JE-CV,False,CVX-134,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1253,CHIMERIVAX-JE,False,CVX-129,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1253,CHIMERIVAX-JE,False,CVX-134,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1254,CAPVAXIVE,False,CVX-327,"21-valent pneumococcal conjugate vaccine, unspecified",True,2,0
VAC1254,CAPVAXIVE,False,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1254,CAPVAXIVE,False,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1255,HEXASIIL,False,,,,,
VAC1256,"Hexavalent vaccine DTwPHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 15µg, unspecified",True,,,,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,CVX-173,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1258,COMIRNATY JN.1 30 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1259,COMIRNATY JN.1 10 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1259,COMIRNATY JN.1 10 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1260,COMIRNATY JN.1 3 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1260,COMIRNATY JN.1 3 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1261,NUVAXOVID JN.1,False,CVX-211,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,7,0
VAC1261,NUVAXOVID JN.1,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1262,MRESVIA,False,CVX-326,MRESVIA,True,1,1
VAC1262,MRESVIA,False,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1262,MRESVIA,False,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1264,"A(H5) avian influenza vaccine, unspecified",True,CVX-323,"A(H5) avian influenza vaccine, unspecified",True,1,1
VAC1265,CLODIVAC,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1266,PENMENVY,False,CVX-328,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",True,2,0
VAC1267,VIMKUNYA,False,CVX-329,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,2,0
VAC1268,SPIKEVAX JN.1 50 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1268,SPIKEVAX JN.1 50 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1271,TYT BIOMED,False,,,,,
VAC1272,PSEUDOVAC,False,,,,,
VAC1273,DT BIOMED,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC1274,d BIOMED,False,,,,,
VAC1275,D BIOMED,False,,,,,
VAC1276,DTP BIOMED,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1277,"Vaccine against chikungunya, unspecified",True,,,,,
VAC1278,WALRINVAX,False,CVX-137,HPV Vaccine,True,3,0
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,CVX-24,Adjuvanted adsorbed anthrax vaccine,True,5,2
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,CVX-318,Adjuvanted adsorbed anthrax vaccine,True,5,2
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,CVX-319,"Anthrax vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,CVX-327,"21-valent pneumococcal conjugate vaccine, unspecified",True,2,1
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1281,PENTABIO,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1281,PENTABIO,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1282,FLUBIO INFLUENZA HA,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1282,FLUBIO INFLUENZA HA,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1282,FLUBIO INFLUENZA HA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1282,FLUBIO INFLUENZA HA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1283,INDOVAC,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1283,INDOVAC,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1284,NUSAGARD,False,CVX-62,"HPV vaccine quadrivalent, unspecified",True,5,0
VAC1284,NUSAGARD,False,CVX-137,HPV Vaccine,False,,
VAC1285,NOPV2 BIO FARMA,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1285,NOPV2 BIO FARMA,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1285,NOPV2 BIO FARMA,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1286,VAKSIN COVID-19 BIO FARMA,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",True,8,0
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,CVX-178,"OPV bivalent 1-3, unspecified",True,5,0
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1290,MOPV1 BIO FARMA,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1290,MOPV1 BIO FARMA,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1291,MOPV2 BIO FARMA,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1291,MOPV2 BIO FARMA,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1291,MOPV2 BIO FARMA,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1292,BIO-TCV,False,CVX-190,"Typhoid conjugate vaccine, unspecified",True,6,0
VAC1292,BIO-TCV,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1293,VAKSIN BCG KERING,False,CVX-19,"BCG vaccine, unspecified",True,19,0
VAC1294,BIO-TD,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1295,DT BIO FARMA,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC1296,DTP BIO FARMA,False,CVX-01,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1297,TT BIO FARMA,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1299,BEVAC 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1299,BEVAC 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1299,BEVAC 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1300,BEVAC 20 µg,False,CVX-189,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1300,BEVAC 20 µg,False,CVX-43,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1300,BEVAC 20 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1301,BE Td,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1302,COMBE FIVE,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1302,COMBE FIVE,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1303,VLA15,False,CVX-66,"Lyme disease vaccine, unspecified",True,4,0
VAC1304,BERAB,False,CVX-18,"Rabies vaccine, unspecified",True,22,0
VAC1304,BERAB,False,CVX-40,"Rabies vaccine, unspecified",True,22,0
VAC1304,BERAB,False,CVX-90,"Rabies vaccine, unspecified",True,22,0
VAC1305,MRBEV,False,CVX-04,"Measles-Rubella vaccine, unspecified",True,12,0
VAC1306,TYPHIBEV,False,CVX-91,"Typhoid vaccine, unspecified",True,10,0
VAC1307,JEEV 6 µg,False,CVX-39,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1307,JEEV 6 µg,False,CVX-129,"Japanese encephalitis vaccine, unspecified",False,,
VAC1307,JEEV 6 µg,False,CVX-134,"Japanese encephalitis vaccine, unspecified",False,,
VAC1308,DT BIOLOGICAL E LTD,False,CVX-28,"DT vaccine, unspecified",True,27,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",True,11,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1310,SII TD-VAC,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1311,"Meningococcal ACWXY conjugate vaccine, unspecified",True,,,,,
VAC1312,TT SII,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1313,BCG SII,False,CVX-19,"BCG vaccine, unspecified",True,19,0
VAC1314,MEASLES SII,False,CVX-05,"Live attenuated measles vaccine, unspecified",True,25,0
VAC1315,MUMPS SII,False,CVX-07,"Mumps vaccine, unspecified",True,12,0
VAC1316,RUBELLA SII,False,CVX-06,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1317,CERVAVAC,False,CVX-62,"HPV vaccine quadrivalent, unspecified",True,5,0
VAC1317,CERVAVAC,False,CVX-137,HPV Vaccine,False,,
VAC1318,"DIPHTHERIA, TETANUS, PERTUSSIS AND HEPATITIS B SII",False,,,,,
VAC1319,"DIPHTHERIA, TETANUS, PERTUSSIS AND HAEMOPHILUS INFLUENZAE B SII",False,CVX-22,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,8,0
VAC1320,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE B SII",False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1320,"DIPHTHERIA, TETANUS, PERTUSSIS, HEPATITIS B AND HAEMOPHILUS INFLUENZAE B SII",False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1321,HAEMOPHILUS INFLUENZAE B SII,False,CVX-48,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC1321,HAEMOPHILUS INFLUENZAE B SII,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC1322,PNEUMOSIL,False,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",True,5,0
VAC1322,PNEUMOSIL,False,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1323,MENFIVE,False,,,,,
VAC1324,NASOVAC-S,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",True,10,0
VAC1324,NASOVAC-S,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1325,GENEVAC-B 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1325,GENEVAC-B 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1325,GENEVAC-B 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1326,GENEVAC-B 20 µg,False,CVX-189,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1326,GENEVAC-B 20 µg,False,CVX-43,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1326,GENEVAC-B 20 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1327,HEPATITIS B SII,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",True,8,0
VAC1328,TUBERVAC,False,CVX-19,"BCG vaccine, unspecified",True,19,0
VAC1329,FLU-M,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1329,FLU-M,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1329,FLU-M,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1329,FLU-M,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1330,FLU-M TETRA,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1330,FLU-M TETRA,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1330,FLU-M TETRA,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1330,FLU-M TETRA,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1330,FLU-M TETRA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1330,FLU-M TETRA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1331,CELLDEMIC,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1331,CELLDEMIC,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1331,CELLDEMIC,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC1332,COMIRNATY KP.2 3 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1332,COMIRNATY KP.2 3 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1333,COMIRNATY KP.2 10 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1333,COMIRNATY KP.2 10 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1334,COMIRNATY KP.2 30 µg,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1334,COMIRNATY KP.2 30 µg,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1335,INCELLIPAN,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1335,INCELLIPAN,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1335,INCELLIPAN,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC1336,KOSTAIVE,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1336,KOSTAIVE,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
